Batch_ID,Production_Date,Balls_Produced,Shift,Operator_ID
B028887,2024-12-28,2160,Night,1018
B028888,2022-03-02,1748,Morning,1038
B028889,2022-09-19,570,Night,1086
B028890,2023-02-07,972,Morning,1070
B028891,2024-02-17,2004,Night,1034
B028892,2024-11-28,2841,Morning,1006
B028893,2024-11-19,628,Morning,1069
B028894,2024-06-02,4500,Morning,1021
B028895,2024-11-11,4609,Morning,1082
B028896,2023-12-05,3980,Morning,1072
B028897,2023-03-08,3763,Afternoon,1046
B028898,2022-10-26,4180,Afternoon,1029
B028899,2023-01-04,3023,Morning,1028
B028900,2022-02-27,700,Night,1096
B028901,2023-07-19,3623,Night,1067
B028902,2023-06-23,580,Night,1072
B028903,2024-01-22,3646,Morning,1061
B028904,2023-05-05,1951,Night,1006
B028905,2024-10-03,3633,Night,1045
B028906,2023-05-15,3612,Morning,1085
B028907,2023-09-28,2409,Morning,1096
B028908,2023-02-08,2696,Night,1008
B028909,2022-10-12,4250,Morning,1036
B028910,2024-05-05,4070,Afternoon,1011
B028911,2024-05-20,3245,Afternoon,1005
B028912,2024-03-02,4092,Night,1070
B028913,2024-07-21,1639,Afternoon,1073
B028914,2023-04-09,2662,Morning,1036
B028915,2024-03-19,1121,Night,1026
B028916,2023-11-21,4937,Morning,1057
B028917,2023-10-12,4939,Night,1055
B028918,2024-07-18,4784,Night,1062
B028919,2022-01-02,2456,Morning,1040
B028920,2022-08-30,4933,Night,1071
B028921,2022-01-09,2760,Morning,1099
B028922,2023-04-01,3108,Afternoon,1041
B028923,2024-01-20,3482,Afternoon,1014
B028924,2022-10-08,2155,Afternoon,1076
B028925,2022-02-19,3328,Morning,1000
B028926,2023-05-14,3330,Afternoon,1055
B028927,2023-01-09,2621,Night,1072
B028928,2022-04-09,4125,Night,1072
B028929,2023-09-16,1998,Night,1014
B028930,2023-10-03,903,Afternoon,1048
B028931,2022-12-22,922,Afternoon,1083
B028932,2024-01-15,3712,Morning,1060
B028933,2023-07-26,3291,Morning,1082
B028934,2023-06-05,2720,Night,1029
B028935,2024-02-17,2406,Morning,1043
B028936,2023-06-05,1672,Morning,1001
B028937,2024-09-20,1086,Night,1033
B028938,2023-08-06,3896,Afternoon,1062
B028939,2024-06-13,3034,Night,1069
B028940,2022-01-24,2800,Afternoon,1056
B028941,2024-03-28,2066,Afternoon,1036
B028942,2022-01-23,2556,Afternoon,1007
B028943,2023-12-11,1197,Night,1011
B028944,2024-02-29,1277,Morning,1084
B028945,2023-09-27,1815,Afternoon,1065
B028946,2022-11-11,2207,Morning,1088
B028947,2022-09-21,4945,Afternoon,1008
B028948,2023-06-05,2527,Afternoon,1077
B028949,2024-10-14,4164,Night,1013
B028950,2022-03-20,576,Afternoon,1013
B028951,2024-02-20,4427,Afternoon,1074
B028952,2023-09-15,2564,Night,1009
B028953,2023-11-29,820,Night,1083
B028954,2023-07-06,973,Morning,1060
B028955,2023-04-30,3786,Night,1033
B028956,2022-05-25,2375,Afternoon,1005
B028957,2023-05-04,1096,Night,1021
B028958,2024-03-17,3890,Night,1003
B028959,2024-10-10,4280,Afternoon,1044
B028960,2023-06-28,4669,Night,1034
B028961,2024-07-09,2934,Afternoon,1076
B028962,2023-07-20,2813,Afternoon,1056
B028963,2022-12-24,2510,Morning,1020
B028964,2024-03-22,2385,Night,1069
B028965,2023-02-09,926,Night,1045
B028966,2024-04-16,1899,Morning,1085
B028967,2023-08-17,4137,Morning,1006
B028968,2024-08-02,2866,Afternoon,1005
B028969,2022-04-06,3724,Morning,1058
B028970,2024-10-15,3861,Morning,1048
B028971,2023-06-27,2614,Morning,1032
B028972,2024-02-29,4681,Night,1012
B028973,2023-12-19,4243,Morning,1072
B028974,2022-09-13,3023,Afternoon,1013
B028975,2023-10-26,2877,Night,1080
B028976,2023-09-20,3050,Afternoon,1034
B028977,2024-06-09,2363,Afternoon,1079
B028978,2024-10-27,1597,Afternoon,1079
B028979,2022-06-04,3041,Afternoon,1012
B028980,2023-03-20,4472,Night,1075
B028981,2023-03-15,3073,Night,1001
B028982,2024-04-30,1261,Afternoon,1084
B028983,2022-01-09,1097,Morning,1022
B028984,2023-03-18,1928,Afternoon,1018
B028985,2023-06-13,4166,Afternoon,1074
B028986,2023-09-07,2944,Afternoon,1013
B028987,2024-12-16,824,Morning,1098
B028988,2024-02-05,4770,Night,1073
B028989,2022-08-22,4850,Afternoon,1094
B028990,2024-06-17,2258,Afternoon,1098
B028991,2022-07-10,2439,Morning,1022
B028992,2022-05-05,4316,Night,1061
B028993,2022-05-25,4718,Night,1056
B028994,2022-04-14,1868,Afternoon,1088
B028995,2024-09-29,2299,Afternoon,1073
B028996,2023-06-22,1876,Morning,1008
B028997,2023-05-10,4907,Morning,1026
B028998,2023-03-30,2067,Afternoon,1091
B028999,2024-08-14,1292,Afternoon,1000
B029000,2022-09-25,2186,Afternoon,1021
B029001,2023-02-16,2520,Morning,1089
B029002,2024-11-02,4173,Night,1057
B029003,2022-01-17,500,Morning,1039
B029004,2024-02-29,4721,Morning,1015
B029005,2024-03-01,2726,Night,1021
B029006,2023-08-14,1017,Morning,1064
B029007,2024-07-05,1060,Morning,1077
B029008,2023-06-18,2296,Night,1069
B029009,2022-02-07,4403,Afternoon,1080
B029010,2023-12-10,2178,Afternoon,1013
B029011,2022-04-10,4366,Afternoon,1087
B029012,2023-11-27,664,Night,1051
B029013,2024-08-12,2368,Night,1084
B029014,2023-06-18,1702,Night,1004
B029015,2022-03-06,3168,Afternoon,1039
B029016,2022-01-22,1519,Afternoon,1027
B029017,2024-11-25,3217,Morning,1099
B029018,2024-12-06,4079,Night,1003
B029019,2023-09-26,1178,Afternoon,1064
B029020,2024-01-21,1654,Night,1025
B029021,2023-08-18,899,Morning,1082
B029022,2022-01-26,1167,Afternoon,1052
B029023,2024-09-14,3514,Morning,1082
B029024,2023-01-05,670,Night,1083
B029025,2022-11-28,2913,Night,1004
B029026,2023-05-14,3787,Afternoon,1001
B029027,2023-08-30,3713,Morning,1043
B029028,2022-08-15,2896,Afternoon,1094
B029029,2023-01-07,2134,Morning,1043
B029030,2023-12-29,4433,Night,1086
B029031,2022-04-06,1373,Night,1011
B029032,2023-10-29,1431,Morning,1038
B029033,2024-04-27,1362,Morning,1071
B029034,2022-03-24,1715,Morning,1031
B029035,2022-11-01,3883,Morning,1018
B029036,2024-09-25,1190,Afternoon,1085
B029037,2022-03-23,3013,Night,1011
B029038,2022-10-20,1567,Night,1090
B029039,2022-02-01,891,Night,1041
B029040,2023-05-16,1759,Night,1014
B029041,2023-04-20,1245,Night,1082
B029042,2024-11-28,3852,Afternoon,1023
B029043,2024-08-30,737,Morning,1097
B029044,2024-10-26,506,Afternoon,1077
B029045,2023-11-05,3119,Morning,1061
B029046,2024-12-30,4103,Night,1002
B029047,2024-07-06,1929,Morning,1036
B029048,2023-06-20,2680,Morning,1027
B029049,2024-02-10,2795,Morning,1064
B029050,2024-03-26,4347,Morning,1028
B029051,2022-11-09,4103,Morning,1056
B029052,2023-04-20,991,Night,1057
B029053,2023-12-26,4594,Afternoon,1029
B029054,2024-04-08,3536,Morning,1056
B029055,2023-07-25,2715,Morning,1078
B029056,2023-02-24,2648,Afternoon,1094
B029057,2023-09-13,545,Afternoon,1087
B029058,2024-09-08,1375,Morning,1080
B029059,2024-01-15,2180,Morning,1009
B029060,2024-06-29,2620,Afternoon,1025
B029061,2024-07-10,3754,Afternoon,1018
B029062,2022-11-17,4378,Morning,1084
B029063,2023-05-08,1413,Morning,1097
B029064,2024-04-06,3240,Afternoon,1067
B029065,2022-05-19,736,Afternoon,1021
B029066,2022-05-30,3831,Afternoon,1082
B029067,2024-03-31,4294,Afternoon,1019
B029068,2022-04-22,892,Afternoon,1070
B029069,2022-08-06,4341,Night,1011
B029070,2022-09-14,767,Morning,1005
B029071,2023-09-21,4427,Morning,1034
B029072,2022-08-06,4562,Afternoon,1008
B029073,2023-06-06,2890,Morning,1020
B029074,2024-11-22,739,Afternoon,1011
B029075,2024-07-13,3696,Night,1040
B029076,2024-08-18,3310,Morning,1095
B029077,2022-08-21,818,Morning,1094
B029078,2024-11-02,1175,Morning,1004
B029079,2022-05-06,3296,Night,1056
B029080,2024-05-18,1574,Afternoon,1041
B029081,2023-01-08,2941,Afternoon,1005
B029082,2023-11-21,2545,Morning,1015
B029083,2022-04-28,3802,Night,1092
B029084,2024-07-21,2789,Morning,1042
B029085,2024-10-20,3083,Afternoon,1007
B029086,2023-03-11,3320,Night,1025
B029087,2022-10-12,3679,Morning,1045
B029088,2023-03-11,4667,Afternoon,1043
B029089,2022-04-14,625,Morning,1081
B029090,2023-02-28,2466,Night,1037
B029091,2024-01-22,3907,Night,1026
B029092,2024-12-12,2348,Afternoon,1082
B029093,2022-11-11,4745,Night,1081
B029094,2024-09-03,1714,Afternoon,1099
B029095,2023-04-27,2184,Afternoon,1028
B029096,2022-02-08,2431,Night,1083
B029097,2022-09-17,3900,Night,1094
B029098,2024-03-03,2494,Morning,1009
B029099,2024-09-27,2237,Afternoon,1023
B029100,2023-11-08,3084,Afternoon,1056
B029101,2023-07-20,791,Night,1032
B029102,2022-04-16,1348,Night,1064
B029103,2022-09-25,4571,Afternoon,1027
B029104,2024-05-26,2496,Afternoon,1023
B029105,2022-07-13,2680,Afternoon,1043
B029106,2022-02-05,3657,Night,1087
B029107,2024-12-16,3243,Afternoon,1099
B029108,2023-07-16,3295,Night,1007
B029109,2023-06-09,2135,Afternoon,1053
B029110,2022-09-18,3422,Night,1056
B029111,2022-06-27,1506,Afternoon,1045
B029112,2023-01-22,633,Afternoon,1005
B029113,2024-04-14,3186,Afternoon,1054
B029114,2024-01-30,800,Night,1067
B029115,2023-01-11,1782,Morning,1032
B029116,2023-05-20,2201,Afternoon,1036
B029117,2024-12-07,895,Night,1062
B029118,2023-04-18,1810,Afternoon,1054
B029119,2023-04-24,3744,Afternoon,1043
B029120,2023-01-04,1528,Afternoon,1045
B029121,2022-05-31,1753,Night,1091
B029122,2024-04-27,1318,Morning,1027
B029123,2022-05-06,1197,Morning,1010
B029124,2023-04-09,4897,Morning,1066
B029125,2024-09-12,3535,Afternoon,1009
B029126,2022-08-13,1986,Morning,1048
B029127,2022-10-16,4567,Morning,1091
B029128,2023-05-22,3400,Afternoon,1037
B029129,2024-04-20,761,Afternoon,1021
B029130,2023-08-13,1942,Night,1072
B029131,2024-03-26,3774,Afternoon,1008
B029132,2022-07-31,2066,Afternoon,1065
B029133,2023-08-12,1676,Morning,1082
B029134,2022-02-09,4637,Night,1025
B029135,2024-01-20,1320,Night,1037
B029136,2023-05-28,2687,Night,1071
B029137,2023-10-04,3276,Afternoon,1055
B029138,2023-06-04,3716,Afternoon,1022
B029139,2022-06-10,3819,Morning,1089
B029140,2023-03-25,3810,Morning,1037
B029141,2022-06-08,3580,Morning,1089
B029142,2024-01-07,735,Night,1043
B029143,2023-08-13,4024,Morning,1050
B029144,2024-12-11,4609,Morning,1029
B029145,2023-07-14,955,Afternoon,1078
B029146,2022-06-03,3057,Night,1026
B029147,2024-02-25,4861,Morning,1055
B029148,2023-07-24,2593,Morning,1011
B029149,2023-12-21,2545,Night,1050
B029150,2024-09-11,4122,Night,1037
B029151,2023-07-29,4146,Morning,1076
B029152,2024-12-08,4713,Night,1030
B029153,2022-09-16,1144,Night,1081
B029154,2024-11-13,3750,Morning,1067
B029155,2023-05-29,3257,Morning,1095
B029156,2022-06-24,1409,Afternoon,1071
B029157,2023-02-22,4510,Afternoon,1096
B029158,2023-05-22,1629,Night,1029
B029159,2023-02-05,2602,Afternoon,1078
B029160,2023-08-12,3586,Morning,1098
B029161,2023-10-13,4171,Night,1024
B029162,2022-05-17,1911,Morning,1043
B029163,2022-03-17,582,Night,1076
B029164,2022-04-07,1577,Afternoon,1071
B029165,2024-03-13,4115,Night,1009
B029166,2022-02-19,3385,Night,1031
B029167,2022-04-02,757,Night,1085
B029168,2022-08-16,3748,Night,1000
B029169,2024-12-17,739,Morning,1089
B029170,2022-08-04,3161,Night,1032
B029171,2023-10-28,1442,Night,1006
B029172,2022-03-01,1690,Afternoon,1085
B029173,2022-06-27,709,Morning,1058
B029174,2023-10-21,3569,Morning,1097
B029175,2024-10-16,1750,Morning,1046
B029176,2024-12-17,2909,Night,1063
B029177,2024-08-11,1403,Afternoon,1011
B029178,2023-04-01,4964,Afternoon,1059
B029179,2024-07-31,1889,Afternoon,1060
B029180,2023-01-12,3003,Night,1011
B029181,2023-09-16,2203,Night,1061
B029182,2022-03-17,2706,Afternoon,1053
B029183,2023-01-19,508,Night,1041
B029184,2023-12-26,1967,Morning,1032
B029185,2023-06-10,4163,Morning,1039
B029186,2022-02-24,2466,Night,1098
B029187,2023-09-20,1579,Morning,1043
B029188,2022-08-15,796,Night,1007
B029189,2022-10-15,1799,Afternoon,1012
B029190,2023-06-20,3967,Morning,1022
B029191,2022-07-18,821,Night,1098
B029192,2024-04-30,2037,Afternoon,1030
B029193,2022-04-18,3201,Afternoon,1082
B029194,2024-06-26,1897,Morning,1070
B029195,2023-02-08,3774,Morning,1043
B029196,2023-12-01,1671,Morning,1091
B029197,2022-04-17,3049,Night,1082
B029198,2024-10-07,1903,Morning,1057
B029199,2022-09-28,3086,Afternoon,1078
B029200,2024-11-30,4760,Afternoon,1007
B029201,2023-11-14,4900,Night,1034
B029202,2024-01-10,2637,Night,1008
B029203,2022-02-02,4282,Morning,1041
B029204,2024-02-23,2961,Morning,1043
B029205,2024-02-18,3439,Morning,1012
B029206,2023-08-03,1345,Night,1073
B029207,2023-03-10,2769,Night,1071
B029208,2024-07-24,2661,Afternoon,1024
B029209,2024-12-10,4082,Afternoon,1091
B029210,2023-07-30,2364,Night,1077
B029211,2024-03-28,4844,Afternoon,1016
B029212,2022-02-25,3931,Afternoon,1029
B029213,2024-06-27,2593,Night,1097
B029214,2023-03-16,964,Night,1073
B029215,2023-07-01,3843,Morning,1052
B029216,2022-12-07,2179,Night,1042
B029217,2024-06-28,1621,Morning,1003
B029218,2024-01-30,3202,Morning,1015
B029219,2024-10-24,1155,Morning,1008
B029220,2024-03-16,4307,Afternoon,1087
B029221,2023-07-26,4083,Morning,1001
B029222,2024-07-31,2917,Morning,1008
B029223,2022-05-20,1984,Morning,1037
B029224,2024-02-23,3202,Morning,1060
B029225,2024-02-15,3864,Morning,1058
B029226,2022-06-12,1522,Morning,1067
B029227,2022-10-13,1305,Morning,1044
B029228,2022-12-15,4755,Night,1086
B029229,2023-04-24,1919,Morning,1090
B029230,2022-07-10,2275,Afternoon,1048
B029231,2024-09-08,3772,Morning,1022
B029232,2022-06-18,4994,Afternoon,1002
B029233,2022-06-01,4025,Afternoon,1040
B029234,2024-08-13,2198,Night,1052
B029235,2023-10-28,3052,Afternoon,1042
B029236,2022-07-31,3479,Night,1020
B029237,2023-11-05,1050,Night,1024
B029238,2022-01-31,1513,Night,1060
B029239,2024-11-16,920,Afternoon,1022
B029240,2023-11-28,1678,Afternoon,1003
B029241,2023-05-13,3436,Night,1055
B029242,2024-12-04,4093,Morning,1057
B029243,2022-10-09,2095,Afternoon,1046
B029244,2024-12-26,4410,Afternoon,1032
B029245,2024-01-08,1565,Night,1087
B029246,2023-07-25,3530,Morning,1084
B029247,2023-06-04,4878,Night,1048
B029248,2023-03-04,1443,Night,1093
B029249,2022-09-01,4409,Night,1014
B029250,2024-01-06,2449,Afternoon,1086
B029251,2022-08-01,3215,Afternoon,1010
B029252,2023-10-15,1685,Morning,1089
B029253,2022-08-08,3323,Morning,1075
B029254,2023-10-14,2672,Afternoon,1048
B029255,2024-11-07,4690,Afternoon,1063
B029256,2022-06-25,4244,Night,1090
B029257,2023-05-14,4347,Afternoon,1014
B029258,2023-08-07,1422,Night,1036
B029259,2022-12-21,799,Morning,1094
B029260,2022-12-03,2484,Night,1022
B029261,2022-03-19,1987,Afternoon,1030
B029262,2024-07-10,3312,Morning,1011
B029263,2024-06-27,4281,Morning,1018
B029264,2023-04-13,4020,Night,1008
B029265,2023-08-05,3381,Afternoon,1092
B029266,2023-07-12,1196,Morning,1037
B029267,2023-06-03,2375,Morning,1024
B029268,2022-07-13,2054,Morning,1039
B029269,2022-07-10,3630,Night,1092
B029270,2024-10-23,4195,Afternoon,1024
B029271,2024-04-29,3266,Afternoon,1039
B029272,2023-05-25,4047,Afternoon,1037
B029273,2024-02-20,4036,Afternoon,1076
B029274,2023-06-28,1440,Night,1026
B029275,2023-08-10,1403,Morning,1024
B029276,2023-06-04,1563,Afternoon,1083
B029277,2024-03-09,4727,Afternoon,1019
B029278,2023-10-12,2899,Morning,1031
B029279,2023-02-28,3587,Night,1086
B029280,2024-04-29,1658,Afternoon,1003
B029281,2023-08-06,2134,Afternoon,1081
B029282,2022-12-24,2492,Night,1019
B029283,2023-05-25,1728,Morning,1031
B029284,2024-10-25,882,Morning,1035
B029285,2023-11-09,3978,Morning,1034
B029286,2023-10-12,4906,Afternoon,1029
B029287,2022-05-13,1254,Morning,1028
B029288,2022-12-07,2792,Afternoon,1096
B029289,2024-08-17,2845,Afternoon,1072
B029290,2023-12-14,2412,Morning,1069
B029291,2024-02-02,2989,Night,1084
B029292,2022-06-20,4615,Afternoon,1014
B029293,2022-02-04,4012,Night,1037
B029294,2024-03-23,1707,Night,1080
B029295,2022-09-16,1629,Morning,1004
B029296,2023-10-04,4475,Afternoon,1005
B029297,2022-08-18,2407,Afternoon,1080
B029298,2022-10-30,610,Afternoon,1056
B029299,2024-09-16,3869,Morning,1067
B029300,2023-12-20,3256,Afternoon,1016
B029301,2022-02-12,670,Night,1013
B029302,2023-09-06,3495,Night,1076
B029303,2023-03-05,1322,Morning,1045
B029304,2022-01-07,3562,Morning,1090
B029305,2023-12-18,3032,Night,1082
B029306,2022-08-18,1212,Afternoon,1041
B029307,2024-02-28,3621,Afternoon,1037
B029308,2024-05-07,2581,Afternoon,1056
B029309,2023-04-25,3193,Afternoon,1039
B029310,2022-10-25,4560,Afternoon,1000
B029311,2023-01-25,825,Afternoon,1084
B029312,2024-06-06,1226,Afternoon,1028
B029313,2022-03-02,3568,Morning,1055
B029314,2024-12-16,4806,Afternoon,1071
B029315,2023-04-23,2646,Morning,1089
B029316,2023-07-10,1049,Afternoon,1024
B029317,2023-10-25,4973,Night,1017
B029318,2022-12-07,2918,Afternoon,1065
B029319,2022-07-04,4781,Morning,1005
B029320,2023-01-02,4470,Night,1041
B029321,2023-01-12,2698,Morning,1029
B029322,2022-05-06,1135,Night,1057
B029323,2024-12-21,4506,Afternoon,1008
B029324,2022-09-03,3329,Afternoon,1056
B029325,2022-07-17,3903,Afternoon,1098
B029326,2024-03-09,3006,Morning,1000
B029327,2024-04-26,2506,Afternoon,1024
B029328,2023-12-12,1064,Morning,1071
B029329,2024-03-14,2901,Afternoon,1074
B029330,2022-07-08,1379,Morning,1018
B029331,2023-03-20,2631,Afternoon,1044
B029332,2023-06-03,4317,Afternoon,1066
B029333,2023-03-26,3392,Morning,1091
B029334,2024-12-06,2976,Afternoon,1018
B029335,2022-04-22,1236,Morning,1051
B029336,2024-06-27,4939,Night,1039
B029337,2023-06-12,2570,Night,1027
B029338,2022-09-14,3270,Afternoon,1000
B029339,2022-07-29,1573,Night,1022
B029340,2022-03-10,4910,Night,1008
B029341,2024-03-09,3497,Afternoon,1013
B029342,2023-07-30,1795,Morning,1068
B029343,2023-11-23,3381,Morning,1018
B029344,2022-04-14,1005,Night,1084
B029345,2023-09-10,2978,Morning,1061
B029346,2024-05-01,4040,Afternoon,1023
B029347,2023-10-05,3604,Afternoon,1053
B029348,2023-10-04,4575,Night,1085
B029349,2022-05-30,908,Afternoon,1054
B029350,2024-02-29,1013,Night,1020
B029351,2023-08-13,4451,Night,1026
B029352,2022-01-07,1294,Morning,1083
B029353,2024-01-26,1727,Morning,1079
B029354,2024-08-31,2735,Morning,1083
B029355,2023-06-26,4507,Afternoon,1061
B029356,2022-11-10,3372,Afternoon,1094
B029357,2024-03-21,1804,Night,1033
B029358,2022-06-01,915,Night,1074
B029359,2023-10-09,2577,Morning,1066
B029360,2022-01-16,2262,Afternoon,1042
B029361,2024-02-29,810,Night,1042
B029362,2024-10-20,4540,Afternoon,1014
B029363,2023-12-27,4426,Morning,1022
B029364,2024-01-16,4912,Afternoon,1057
B029365,2023-11-07,881,Afternoon,1027
B029366,2023-06-16,2217,Morning,1053
B029367,2022-12-07,3098,Night,1018
B029368,2022-09-28,4485,Night,1051
B029369,2024-03-08,506,Night,1068
B029370,2022-08-02,3230,Night,1042
B029371,2022-04-28,1883,Night,1024
B029372,2022-10-20,2410,Afternoon,1091
B029373,2024-04-08,4606,Night,1057
B029374,2023-01-08,4894,Afternoon,1075
B029375,2022-04-06,1361,Night,1082
B029376,2024-03-25,2722,Night,1092
B029377,2023-02-13,3426,Afternoon,1046
B029378,2022-11-28,1903,Afternoon,1043
B029379,2022-04-30,3258,Night,1066
B029380,2023-02-04,2306,Night,1029
B029381,2023-10-13,3486,Morning,1014
B029382,2024-11-17,2413,Morning,1002
B029383,2022-02-10,4619,Afternoon,1092
B029384,2022-05-13,2821,Night,1071
B029385,2022-04-08,4213,Morning,1096
B029386,2022-02-24,4894,Night,1009
B029387,2024-09-11,593,Morning,1040
B029388,2024-10-28,3760,Night,1079
B029389,2023-09-01,2589,Morning,1064
B029390,2023-12-30,1963,Afternoon,1062
B029391,2024-01-21,2639,Morning,1078
B029392,2023-06-04,3321,Afternoon,1081
B029393,2024-05-25,508,Morning,1066
B029394,2022-07-06,4990,Morning,1055
B029395,2023-09-02,4564,Night,1042
B029396,2022-04-10,4804,Night,1052
B029397,2022-09-26,2716,Afternoon,1027
B029398,2022-01-24,3778,Night,1086
B029399,2023-01-15,3561,Night,1078
B029400,2023-01-31,743,Afternoon,1010
B029401,2024-06-15,4851,Night,1039
B029402,2024-04-27,1637,Morning,1040
B029403,2024-10-18,3264,Night,1069
B029404,2024-08-09,3273,Morning,1040
B029405,2024-01-22,710,Afternoon,1072
B029406,2023-10-18,1736,Afternoon,1024
B029407,2023-05-02,628,Night,1037
B029408,2024-11-21,3457,Night,1004
B029409,2024-04-04,1156,Morning,1094
B029410,2022-01-19,3341,Afternoon,1056
B029411,2022-05-07,3373,Night,1087
B029412,2023-12-06,2098,Morning,1022
B029413,2022-02-09,3140,Morning,1019
B029414,2024-12-06,600,Afternoon,1082
B029415,2024-04-29,3822,Night,1063
B029416,2023-08-17,1871,Night,1079
B029417,2022-11-10,699,Afternoon,1073
B029418,2023-07-09,2717,Afternoon,1022
B029419,2022-02-13,3534,Night,1091
B029420,2022-04-17,3778,Morning,1048
B029421,2024-07-07,3421,Night,1032
B029422,2024-06-26,2288,Morning,1059
B029423,2024-08-18,3488,Afternoon,1060
B029424,2024-12-01,646,Night,1060
B029425,2022-09-22,3294,Afternoon,1095
B029426,2022-07-31,3265,Night,1030
B029427,2022-08-29,3037,Morning,1096
B029428,2023-07-25,4869,Night,1094
B029429,2024-10-29,3579,Night,1045
B029430,2024-02-13,1104,Night,1097
B029431,2024-08-10,3124,Morning,1003
B029432,2023-01-02,4666,Afternoon,1046
B029433,2024-01-01,3782,Morning,1003
B029434,2023-11-08,4522,Night,1009
B029435,2022-06-02,4021,Afternoon,1001
B029436,2022-12-16,4970,Afternoon,1014
B029437,2022-08-22,3098,Night,1065
B029438,2023-09-19,982,Morning,1068
B029439,2024-12-14,3725,Night,1018
B029440,2022-09-07,1728,Morning,1075
B029441,2022-07-23,1422,Morning,1038
B029442,2022-09-23,2148,Night,1057
B029443,2023-02-02,2207,Afternoon,1090
B029444,2022-01-18,3539,Night,1086
B029445,2022-05-10,2065,Afternoon,1036
B029446,2022-05-11,2620,Night,1055
B029447,2023-01-19,1338,Night,1028
B029448,2023-11-04,2742,Night,1066
