Machine_ID,Log_Date,Downtime_Minutes,Efficiency_%,Maintenance_Required
47,2023-08-22,69,75.31,Yes
13,2023-09-11,35,85.13,No
10,2024-05-10,8,84.92,Yes
41,2023-06-12,24,81.79,No
32,2022-08-13,12,88.04,No
15,2023-05-20,100,86.49,No
15,2024-12-05,72,83.41,No
1,2022-04-24,60,78.78,No
44,2022-01-06,103,92.18,No
26,2023-09-21,97,79.96,No
26,2024-10-30,29,80.2,No
12,2022-04-17,78,92.76,No
44,2022-12-17,76,81.14,Yes
3,2024-04-01,40,89.34,No
30,2022-04-30,21,86.86,No
10,2023-12-23,94,78.65,No
35,2022-08-23,46,88.89,No
10,2024-06-07,61,83.48,No
20,2023-07-14,35,78.67,No
25,2022-11-28,10,94.88,No
4,2023-01-12,9,84.54,No
5,2024-11-24,17,98.71,No
30,2023-01-20,40,96.57,No
3,2023-04-26,32,76.42,No
39,2024-03-10,111,87.04,No
41,2022-05-23,69,91.61,Yes
21,2023-07-01,62,81.07,No
20,2022-10-10,29,85.05,No
28,2023-10-16,117,83.05,No
19,2022-08-18,12,79.34,No
16,2024-07-24,51,89.77,No
14,2024-01-15,64,79.72,No
43,2024-04-22,26,89.56,No
47,2024-05-19,94,91.11,No
16,2023-04-13,80,76.64,No
43,2023-03-07,9,78.51,No
42,2024-02-16,100,97.95,No
26,2024-01-17,115,93.07,No
5,2024-11-14,102,76.74,No
33,2023-12-31,1,98.4,No
29,2022-07-01,108,96.81,Yes
49,2022-08-19,96,96.68,No
20,2023-12-03,14,89.9,No
1,2024-12-13,44,90.61,Yes
2,2022-08-04,21,87.81,No
34,2023-11-30,6,86.84,No
28,2023-03-05,64,82.82,No
41,2022-04-30,94,81.32,No
27,2024-08-13,8,92.65,No
3,2023-04-03,8,80.5,No
3,2023-08-22,85,87.17,No
24,2024-09-06,111,84.35,No
40,2022-05-20,89,80.75,Yes
24,2023-01-06,9,91.16,No
31,2023-01-07,100,91.24,No
40,2023-04-30,83,95.17,No
8,2024-08-02,8,86.98,Yes
2,2024-11-16,4,78.98,No
18,2024-01-28,112,77.7,No
35,2023-03-01,29,86.0,No
21,2022-04-22,90,91.88,No
40,2022-05-28,116,94.19,No
6,2022-04-07,61,88.24,No
28,2023-05-27,102,75.45,No
44,2023-07-16,20,98.88,No
36,2023-02-10,91,93.44,No
21,2024-02-06,60,89.2,No
5,2023-03-31,55,82.21,No
47,2023-08-07,14,89.14,Yes
32,2023-04-16,34,94.13,No
40,2024-04-06,10,76.1,No
22,2022-10-17,31,82.07,No
30,2024-06-02,114,79.75,No
7,2023-04-14,20,78.67,No
28,2023-09-24,95,89.79,No
18,2024-07-22,62,89.71,No
24,2023-04-08,98,84.04,No
12,2022-03-08,81,76.83,No
2,2023-12-25,13,80.98,No
24,2022-05-01,63,81.93,No
32,2022-01-03,118,75.99,No
44,2024-03-01,118,91.61,No
6,2024-02-13,34,79.45,No
43,2022-05-15,21,80.5,No
30,2023-05-27,17,79.4,Yes
17,2024-09-28,56,80.88,No
47,2023-12-18,0,84.48,No
16,2024-05-16,108,86.25,No
23,2024-07-13,116,94.14,No
10,2024-04-19,77,80.64,Yes
1,2024-01-27,66,96.6,No
8,2024-03-29,53,95.27,No
49,2023-02-23,63,87.5,No
9,2024-11-22,57,88.58,No
34,2023-05-29,41,76.96,No
43,2023-12-23,7,94.39,No
40,2023-04-26,20,77.62,No
3,2024-03-24,54,76.52,No
44,2023-07-10,117,79.76,No
32,2023-05-17,103,90.65,No
43,2023-06-11,20,89.44,No
7,2022-01-22,8,75.6,No
33,2024-09-05,72,75.22,No
42,2022-01-22,7,75.6,Yes
30,2024-01-20,63,96.23,No
9,2023-05-24,98,80.88,No
34,2022-01-17,114,96.02,No
14,2024-03-29,115,94.33,No
47,2022-07-19,83,98.08,No
29,2024-01-06,93,86.5,No
41,2022-11-16,80,92.44,No
12,2024-07-11,99,89.2,No
15,2023-04-06,15,87.31,No
16,2024-04-09,32,94.7,No
14,2024-01-30,44,86.96,No
2,2022-02-22,33,95.01,No
30,2024-03-23,43,94.05,No
34,2022-12-30,110,81.16,No
6,2023-02-14,79,86.41,Yes
17,2023-06-06,50,77.55,No
31,2022-06-29,86,97.26,No
21,2022-09-14,5,86.76,No
16,2023-12-31,45,80.14,No
16,2023-05-14,60,96.02,No
12,2023-10-22,94,97.88,No
14,2024-05-03,109,91.27,No
39,2022-04-25,90,76.51,No
40,2024-05-06,26,77.74,No
23,2023-12-28,2,76.41,No
22,2023-01-11,14,82.9,Yes
31,2024-04-19,82,78.02,No
30,2024-05-07,103,88.03,No
28,2024-07-06,112,88.64,No
41,2023-04-21,91,98.94,No
43,2023-10-06,47,79.18,No
32,2022-09-26,29,83.93,No
2,2022-06-17,15,87.47,No
25,2022-10-30,22,79.79,No
4,2024-03-05,4,77.49,No
31,2024-01-26,51,78.25,No
15,2022-11-01,101,87.52,No
4,2024-03-28,76,92.85,No
49,2022-08-30,76,92.88,No
42,2022-05-04,17,93.88,No
41,2024-12-22,26,90.87,No
11,2023-03-28,73,91.84,No
29,2024-10-09,80,92.41,No
1,2022-09-21,119,85.45,No
37,2024-06-23,81,92.25,No
17,2024-12-28,118,90.91,No
9,2022-05-14,18,98.03,Yes
27,2024-04-04,23,78.53,No
9,2022-04-03,55,89.65,No
34,2024-06-20,0,91.83,No
39,2022-12-09,83,95.08,No
11,2024-06-26,117,85.37,No
30,2023-01-04,31,86.86,No
17,2022-04-01,59,94.02,No
19,2024-03-18,119,82.21,No
14,2023-12-13,66,78.92,No
11,2023-06-16,35,77.54,No
48,2022-05-08,81,88.15,No
3,2024-08-27,80,86.54,No
44,2024-03-16,6,77.88,No
38,2024-06-15,72,79.77,No
32,2024-07-07,37,87.93,No
24,2024-03-04,113,81.3,No
41,2022-09-17,83,86.73,No
29,2023-05-31,29,85.37,No
39,2024-06-30,19,89.9,No
37,2023-11-11,19,76.05,No
43,2024-04-27,40,81.42,No
3,2024-11-18,67,79.73,No
29,2023-10-18,66,87.83,No
28,2024-10-04,108,88.1,No
24,2022-02-13,65,92.91,No
37,2024-12-22,4,79.78,Yes
3,2024-04-25,20,86.67,No
13,2022-01-07,110,87.89,No
14,2023-08-27,105,86.93,No
43,2023-04-29,89,95.06,No
34,2024-07-18,113,82.45,No
16,2023-07-11,106,76.62,No
47,2023-06-29,79,98.66,Yes
21,2022-06-27,94,98.82,No
44,2024-05-24,47,76.3,No
35,2022-10-04,63,89.52,No
29,2024-12-11,15,96.5,No
22,2023-05-23,91,82.97,No
3,2023-02-18,93,84.72,No
33,2024-01-17,8,89.83,No
35,2024-05-29,78,97.51,No
21,2022-05-31,20,78.39,No
17,2022-07-23,44,83.17,Yes
38,2024-06-24,44,90.76,No
34,2022-06-30,109,79.09,Yes
37,2023-07-30,84,77.97,No
28,2024-10-09,22,94.94,No
38,2024-01-04,15,87.9,No
21,2023-09-04,7,82.63,No
45,2022-01-15,62,84.64,No
33,2022-01-25,67,95.45,No
29,2022-12-04,90,75.42,No
38,2024-09-24,112,87.07,No
44,2022-06-27,46,93.96,No
20,2024-03-08,23,77.9,No
26,2023-05-04,118,83.03,No
43,2023-09-12,107,78.99,No
23,2024-05-31,72,84.51,No
36,2023-02-04,84,85.71,No
37,2022-01-24,62,94.1,Yes
4,2022-08-18,5,90.92,No
22,2023-03-24,17,78.16,No
18,2024-07-09,62,87.68,No
36,2024-06-09,15,90.57,No
3,2023-05-24,103,86.51,No
43,2022-10-18,39,76.53,No
21,2024-01-10,61,83.39,No
47,2024-09-16,94,91.8,No
44,2024-07-23,97,87.54,No
19,2024-12-10,25,92.18,No
6,2023-03-20,9,84.46,No
3,2024-01-25,48,80.13,No
24,2023-10-12,80,92.41,No
32,2023-03-11,52,90.24,No
1,2023-09-08,27,90.64,No
29,2023-05-07,52,77.64,No
11,2022-01-04,20,80.55,No
33,2022-05-01,115,83.9,No
31,2023-10-30,6,90.97,No
7,2023-01-06,84,93.28,No
10,2023-04-27,23,84.18,No
32,2023-04-07,81,87.87,No
43,2024-03-21,23,86.86,No
33,2024-11-14,18,87.89,Yes
20,2023-11-17,84,93.89,No
1,2024-12-05,99,92.47,No
7,2024-09-16,59,80.24,No
41,2023-12-13,103,84.88,No
29,2022-09-23,24,91.04,No
6,2023-12-23,93,81.0,No
42,2023-03-02,33,90.65,No
33,2023-09-03,5,85.99,No
17,2024-03-25,37,88.91,No
13,2023-01-29,24,75.85,No
37,2024-02-27,91,95.65,No
32,2024-02-10,86,78.76,No
25,2024-04-20,73,76.13,No
14,2022-09-16,73,86.34,Yes
49,2023-12-14,42,78.84,No
2,2023-05-30,41,97.88,No
43,2024-07-08,43,92.32,Yes
18,2024-02-10,14,85.49,No
17,2023-04-30,0,82.52,No
47,2022-07-05,59,89.37,Yes
4,2023-09-20,104,80.49,Yes
45,2022-08-05,3,81.53,Yes
4,2024-06-08,49,82.19,No
43,2024-02-11,13,84.53,No
20,2024-08-25,44,80.09,No
19,2024-10-22,70,91.52,No
39,2023-06-08,98,94.17,Yes
20,2024-02-25,72,78.37,No
40,2022-02-08,70,80.35,Yes
42,2022-05-16,63,78.7,No
20,2022-07-24,31,98.78,No
45,2024-04-06,54,91.47,No
46,2024-07-13,98,84.87,Yes
20,2022-06-12,34,88.53,No
14,2022-10-23,51,95.83,No
26,2022-06-09,89,98.64,No
17,2023-08-04,95,83.61,No
40,2024-04-17,21,95.3,No
48,2023-08-29,119,83.46,No
3,2023-07-01,84,79.73,No
44,2022-01-04,70,83.0,No
3,2023-11-22,91,77.33,No
31,2023-01-26,111,86.63,No
45,2023-03-15,1,87.36,No
45,2022-12-17,25,76.84,No
39,2024-02-15,81,79.82,No
29,2024-04-26,73,88.38,No
9,2023-07-15,90,83.33,No
3,2024-09-19,100,82.99,No
22,2024-02-17,48,92.43,No
31,2022-10-22,102,76.39,No
12,2022-05-27,18,97.8,Yes
37,2022-07-04,30,94.26,No
43,2023-04-06,98,98.43,No
48,2023-10-20,6,87.46,No
12,2023-12-05,118,92.67,No
30,2023-10-09,41,93.36,No
30,2024-03-30,27,96.26,No
28,2023-07-14,57,80.58,No
47,2024-12-19,92,88.79,No
3,2023-07-25,83,97.83,No
16,2024-09-28,105,89.75,No
15,2024-12-01,68,77.89,No
23,2022-03-09,25,77.16,No
29,2024-11-20,7,80.02,No
3,2022-09-06,113,78.2,No
18,2023-10-08,82,93.55,Yes
17,2023-10-12,102,93.73,No
28,2024-10-19,0,86.76,No
48,2023-04-10,119,83.49,No
34,2022-10-02,79,81.54,No
18,2022-09-05,11,91.33,No
17,2023-09-15,104,77.41,No
47,2023-04-12,33,84.4,No
29,2022-01-06,119,88.25,Yes
34,2023-11-10,4,83.37,No
17,2022-10-31,93,98.52,Yes
28,2022-11-06,63,88.49,No
42,2024-08-04,28,95.69,No
34,2022-10-29,65,75.27,No
32,2022-12-14,101,87.57,No
36,2023-02-15,11,82.38,No
2,2024-09-06,106,91.81,No
6,2022-12-07,114,86.06,No
2,2023-07-02,119,77.97,No
1,2023-01-06,16,77.58,No
22,2023-03-27,96,87.02,No
34,2022-01-01,118,76.68,No
38,2022-10-31,52,92.0,No
27,2024-07-09,52,93.1,No
39,2023-11-11,116,83.67,No
13,2022-10-26,6,77.62,No
27,2022-10-26,74,88.94,No
24,2022-08-20,11,84.57,No
24,2022-12-17,90,95.49,No
28,2023-09-25,62,94.19,Yes
38,2023-02-07,44,86.97,No
33,2023-06-06,74,92.03,No
41,2023-06-14,48,92.08,No
4,2024-07-14,59,85.47,No
49,2023-10-25,0,98.36,No
24,2024-06-07,34,98.61,No
20,2023-07-18,37,81.56,No
23,2023-09-21,72,91.81,No
19,2022-04-23,10,90.51,No
14,2024-03-19,111,94.38,No
40,2023-06-28,71,85.9,No
43,2022-03-08,105,94.36,No
37,2024-01-13,67,97.44,No
8,2022-12-13,112,98.94,No
5,2023-01-26,48,78.31,No
3,2022-02-26,37,95.61,No
25,2023-10-04,61,95.1,No
11,2023-06-23,117,80.4,No
34,2022-07-07,56,94.45,No
10,2024-03-30,55,91.08,No
32,2022-09-09,62,78.22,No
10,2022-07-03,39,83.43,No
17,2023-01-07,29,89.91,No
26,2022-12-24,74,88.94,Yes
20,2023-02-26,16,87.62,Yes
28,2022-01-05,20,98.49,No
40,2022-03-09,116,97.83,No
41,2022-12-22,64,76.6,No
38,2024-01-02,100,87.03,No
11,2024-09-04,117,89.12,No
31,2023-11-12,81,93.43,No
1,2022-05-31,41,97.45,No
37,2023-03-01,32,96.66,No
1,2022-01-19,3,85.7,No
9,2022-08-31,18,82.69,No
30,2024-05-11,58,82.36,No
11,2023-05-20,32,82.19,No
43,2023-10-16,22,81.28,No
46,2023-10-06,61,82.4,No
43,2023-02-17,117,87.93,No
29,2023-12-07,30,96.01,No
43,2023-09-17,68,87.96,Yes
45,2023-03-08,10,80.13,No
36,2023-02-17,6,91.16,No
18,2022-09-21,82,83.29,No
34,2024-08-20,12,80.26,No
22,2024-11-30,45,82.76,No
44,2022-10-16,85,89.1,No
48,2023-09-09,86,85.25,No
27,2023-03-22,33,93.01,No
44,2023-07-01,12,88.29,No
34,2023-12-11,37,95.26,No
20,2023-12-14,103,88.77,No
7,2024-08-06,25,83.21,No
35,2024-11-07,54,88.61,No
38,2023-12-01,67,76.84,No
30,2023-03-31,54,87.08,No
19,2023-09-01,67,83.65,No
30,2022-09-08,100,83.07,No
20,2023-02-03,112,77.31,Yes
24,2024-01-13,27,96.16,No
25,2023-03-17,89,75.45,No
20,2024-03-12,53,98.47,No
43,2023-03-16,46,88.49,No
11,2022-09-14,6,80.45,No
48,2022-02-01,4,94.52,No
28,2024-10-08,4,83.15,No
13,2023-07-16,5,98.82,Yes
26,2022-04-12,16,96.03,Yes
38,2023-01-23,74,98.55,No
33,2022-01-18,39,93.96,No
29,2023-08-30,103,77.47,No
19,2023-01-03,101,91.44,No
15,2024-06-25,22,85.09,No
25,2023-05-09,104,77.36,No
25,2022-09-22,45,88.94,No
7,2024-01-15,103,84.51,No
2,2023-12-09,109,79.51,No
13,2024-09-24,72,90.96,No
3,2022-08-27,56,87.53,No
8,2023-03-13,111,91.98,No
35,2022-03-03,106,90.59,No
39,2024-08-16,11,91.02,No
29,2024-10-24,36,78.77,No
9,2024-10-18,94,96.93,Yes
4,2022-05-29,38,93.62,No
25,2022-05-15,109,75.65,No
20,2024-06-24,82,81.75,No
2,2024-10-01,21,86.2,No
29,2023-11-27,97,82.49,No
33,2024-08-11,114,81.42,No
27,2022-07-29,91,77.93,No
48,2023-03-08,65,81.58,No
47,2022-08-14,63,97.08,Yes
13,2024-01-19,1,75.4,Yes
32,2024-01-15,74,91.39,No
13,2023-02-27,11,95.9,No
48,2023-07-22,109,85.36,No
24,2023-11-02,91,81.29,No
21,2024-09-22,10,90.34,No
7,2022-01-12,104,97.93,No
40,2024-01-26,88,78.53,No
10,2024-06-17,9,77.4,No
26,2023-03-22,31,92.27,No
31,2023-12-03,78,97.94,No
46,2024-06-22,26,97.17,No
34,2023-03-12,86,90.61,No
39,2022-04-28,65,81.86,No
24,2022-12-11,115,95.4,No
7,2023-07-06,61,92.03,No
25,2024-03-31,73,88.34,No
37,2022-01-22,61,78.95,No
11,2024-11-09,105,93.68,No
11,2023-01-28,71,97.08,No
33,2023-04-26,75,96.39,No
42,2023-03-24,20,90.24,No
28,2024-01-20,49,76.81,No
13,2023-07-12,50,84.93,No
5,2023-04-20,50,86.25,No
17,2022-03-13,95,90.13,No
43,2022-09-29,26,96.64,No
9,2023-01-05,41,88.77,No
43,2024-10-06,115,75.68,No
3,2024-08-21,26,89.23,No
34,2023-08-03,19,83.21,No
33,2024-08-14,106,76.47,No
26,2023-04-30,96,94.38,No
33,2024-04-10,27,98.56,No
27,2024-01-14,9,82.17,No
20,2023-12-16,61,78.47,Yes
25,2023-06-24,72,79.25,No
20,2022-05-01,92,88.15,No
17,2022-09-19,95,86.18,No
8,2023-05-16,63,90.39,No
43,2022-11-14,42,81.96,No
41,2023-03-15,102,87.86,No
9,2022-04-11,81,94.64,No
47,2023-12-22,68,77.69,No
15,2022-01-24,49,88.41,No
5,2022-04-14,20,75.51,No
9,2023-02-28,8,77.86,No
26,2024-07-03,72,86.21,No
4,2022-05-21,60,94.7,No
30,2022-02-09,101,98.64,No
26,2023-07-19,25,87.99,No
35,2022-06-07,57,83.42,No
31,2022-03-17,106,87.89,No
34,2023-04-18,105,77.61,No
42,2022-03-19,28,95.57,No
6,2024-04-16,49,93.78,No
28,2024-08-11,97,95.73,No
16,2022-09-26,62,75.57,No
6,2024-01-31,90,87.23,No
35,2022-07-12,75,94.38,No
9,2023-03-19,70,81.12,No
42,2023-09-15,27,90.31,No
4,2022-07-01,41,93.9,No
33,2023-05-08,3,98.77,No
18,2023-05-20,47,91.84,No
14,2023-06-14,111,79.25,No
32,2024-04-10,42,81.03,No
44,2024-08-05,105,86.14,No
16,2024-05-10,0,94.4,No
42,2022-04-03,104,85.71,No
39,2022-04-08,117,93.25,No
18,2024-04-17,75,81.94,No
37,2024-08-13,26,81.26,No
30,2022-12-04,111,77.49,No
26,2022-07-07,117,86.42,No
43,2022-09-08,35,83.55,No
32,2022-02-28,72,81.05,No
15,2024-06-22,29,90.42,No
9,2024-08-31,67,98.61,No
9,2023-11-15,112,76.56,No
28,2022-11-02,85,98.46,No
28,2023-11-06,2,97.18,No
20,2022-02-28,49,97.8,No
35,2022-07-03,31,85.3,No
47,2022-11-14,25,89.74,No
29,2023-07-26,38,90.41,No
11,2023-01-20,11,76.17,No
35,2023-06-28,14,87.08,No
49,2022-12-18,69,87.5,No
5,2023-05-25,1,92.86,No
22,2024-01-06,59,98.86,No
40,2023-01-20,91,96.43,No
38,2022-11-24,2,81.31,No
34,2024-01-06,63,90.18,No
5,2023-06-30,110,89.99,No
47,2024-08-11,96,84.65,No
36,2022-05-16,33,76.05,No
14,2022-04-19,76,85.4,No
16,2024-06-04,111,77.26,No
2,2024-08-14,56,81.73,No
42,2023-04-15,85,82.61,No
10,2023-09-21,77,83.72,No
23,2022-10-19,36,88.97,No
19,2023-01-11,9,97.82,No
26,2022-09-20,119,76.66,Yes
14,2023-11-05,21,77.02,No
43,2022-08-29,64,98.48,No
21,2024-02-25,58,98.26,No
13,2023-10-18,27,75.96,No
11,2023-08-18,18,96.29,No
44,2023-02-21,88,79.14,No
29,2022-06-13,88,93.31,No
37,2023-06-30,39,89.92,Yes
11,2023-05-04,22,97.85,No
45,2024-03-23,28,94.89,No
37,2023-04-08,1,87.84,No
9,2023-06-27,58,90.16,Yes
35,2023-02-18,92,98.74,No
32,2022-11-06,107,89.86,No
43,2023-06-05,106,75.91,No
9,2023-09-02,44,91.02,No
26,2022-12-29,105,75.11,Yes
48,2024-02-26,63,88.28,Yes
42,2022-05-15,21,86.26,No
1,2024-05-14,48,79.56,No
43,2023-01-22,114,91.22,No
26,2022-01-31,48,93.64,No
19,2023-05-08,80,93.87,No
20,2023-05-12,108,85.92,No
19,2022-08-09,3,90.27,No
48,2024-02-22,116,86.88,No
43,2024-12-19,118,87.63,No
7,2024-08-13,103,79.02,No
10,2022-11-26,114,88.6,No
41,2024-09-23,23,83.48,No
13,2022-07-06,102,87.58,No
25,2022-03-24,7,92.12,No
35,2024-10-04,41,88.69,No
46,2022-03-28,64,75.33,No
9,2023-03-30,115,81.76,No
11,2023-06-02,3,91.21,No
18,2024-08-30,61,81.74,No
33,2024-08-28,20,85.6,Yes
42,2023-10-13,7,96.42,No
47,2024-09-04,69,91.69,No
36,2022-08-31,79,75.07,No
46,2022-01-12,77,78.29,No
20,2024-10-15,32,79.3,No
16,2024-10-26,67,79.38,No
3,2022-03-23,55,97.31,No
9,2024-01-26,77,79.72,No
17,2022-04-25,116,84.31,No
5,2022-04-12,77,89.94,No
31,2024-05-17,104,87.82,No
23,2024-12-08,77,90.75,No
17,2022-11-27,68,87.09,No
20,2023-01-19,28,96.93,No
16,2022-12-23,95,93.69,No
41,2022-02-13,79,80.91,No
41,2022-11-23,42,85.23,No
12,2023-01-02,18,85.22,No
28,2022-10-24,66,88.24,No
47,2022-03-16,30,96.61,No
47,2022-03-20,52,81.72,No
4,2022-01-17,87,84.79,No
3,2023-03-10,58,81.68,No
2,2024-08-06,76,78.04,No
27,2024-11-15,100,88.23,No
30,2024-11-30,67,97.94,No
17,2023-03-27,11,82.42,No
44,2023-08-04,11,82.57,No
29,2024-01-18,36,87.62,No
10,2023-01-18,64,98.16,No
3,2022-07-06,116,92.69,No
43,2022-07-18,97,86.4,Yes
42,2024-03-01,84,91.87,No
45,2022-03-25,66,92.11,No
4,2023-04-15,59,82.25,No
46,2023-03-19,87,84.38,No
6,2022-04-04,21,87.34,No
38,2022-06-06,55,89.57,No
19,2024-11-24,100,90.38,No
46,2022-07-08,91,88.24,No
7,2022-04-21,32,98.33,No
15,2024-08-17,47,90.78,No
43,2024-02-02,69,80.12,No
42,2024-12-12,59,85.63,No
38,2022-01-02,116,90.47,Yes
27,2024-05-21,15,86.58,No
49,2024-02-18,95,85.82,No
18,2022-07-28,107,90.47,No
22,2024-12-31,100,94.34,Yes
39,2024-05-20,47,93.95,No
32,2023-06-24,94,76.25,No
46,2024-05-10,55,88.51,No
15,2022-07-23,46,92.69,Yes
24,2023-12-10,46,93.98,No
34,2022-11-08,55,90.04,No
41,2023-12-02,57,89.58,No
2,2024-10-19,87,87.29,No
22,2022-08-04,60,77.0,No
35,2023-06-17,69,79.73,No
14,2023-10-15,0,78.13,No
35,2023-03-10,114,78.74,Yes
12,2023-03-02,19,89.3,Yes
16,2022-08-12,82,97.82,No
16,2022-11-12,109,87.4,Yes
16,2023-09-05,32,91.76,No
1,2024-12-18,64,77.01,No
19,2022-01-05,81,87.41,No
34,2024-04-13,94,92.81,No
21,2023-01-19,90,78.66,No
26,2022-03-05,104,87.95,No
3,2023-07-02,10,90.92,No
2,2022-12-03,61,83.39,No
29,2023-08-03,67,87.78,No
12,2022-01-28,117,81.22,No
18,2022-09-01,64,93.28,No
45,2024-10-26,119,90.81,No
5,2024-03-01,1,79.72,No
14,2023-02-03,73,82.79,No
18,2023-04-27,27,98.14,No
13,2023-06-28,72,86.54,No
24,2024-04-02,22,86.35,No
25,2023-09-02,2,90.93,No
24,2024-01-05,21,96.81,Yes
46,2022-03-04,80,87.26,No
27,2023-10-05,43,98.61,No
42,2024-01-18,88,92.2,No
48,2024-11-12,16,86.09,No
42,2024-10-15,106,79.17,No
40,2024-02-06,117,85.47,No
20,2022-02-13,113,95.6,No
12,2024-09-16,45,90.73,No
48,2024-10-28,15,87.83,No
20,2022-03-05,29,90.65,No
11,2023-09-02,19,97.44,No
12,2023-08-03,3,76.86,No
46,2023-11-03,59,98.41,No
18,2024-11-20,27,84.9,Yes
32,2024-08-02,77,84.47,No
33,2022-08-01,71,88.17,No
19,2024-05-22,98,87.95,No
35,2024-04-22,76,84.42,No
27,2022-05-10,41,92.54,No
1,2023-09-11,56,97.95,No
29,2024-09-01,92,94.66,No
38,2024-08-05,16,83.66,No
1,2023-09-22,112,95.81,No
10,2022-10-23,110,85.0,No
48,2023-07-18,88,76.58,Yes
7,2024-10-25,116,75.91,No
49,2023-06-11,5,82.78,No
11,2022-12-01,90,85.22,No
39,2024-10-06,29,98.83,No
3,2023-11-13,55,75.08,No
49,2024-01-31,119,80.67,No
8,2024-07-25,45,75.76,No
42,2024-08-04,90,98.68,No
26,2022-07-22,24,90.46,No
15,2024-05-01,109,89.98,No
44,2022-09-05,84,75.41,No
40,2023-03-07,41,78.95,Yes
8,2024-05-05,31,83.39,No
44,2022-02-03,67,90.35,No
14,2023-12-04,85,75.14,Yes
7,2023-08-10,114,87.76,No
7,2022-11-13,19,89.61,No
40,2024-04-14,1,96.85,No
35,2022-01-16,10,85.98,No
31,2023-08-14,32,89.99,No
43,2022-01-20,24,77.57,No
11,2023-06-25,115,76.3,No
36,2023-12-21,37,98.63,Yes
45,2024-02-25,42,96.07,No
11,2023-11-29,3,98.53,No
42,2023-10-05,64,80.57,No
48,2023-05-09,56,90.62,No
48,2023-05-26,73,86.94,No
44,2022-03-21,6,90.02,Yes
7,2022-12-24,116,96.3,No
42,2023-03-30,67,82.11,No
23,2022-07-24,35,88.64,Yes
31,2022-09-09,29,89.87,No
3,2023-01-23,30,94.57,No
39,2023-02-07,98,90.02,No
6,2024-10-11,18,95.12,Yes
24,2023-10-29,115,83.27,No
42,2022-12-02,13,95.79,No
48,2024-04-18,10,77.14,No
11,2022-06-21,19,97.94,No
14,2023-01-13,47,77.65,No
38,2024-06-01,16,96.45,No
44,2022-10-26,6,96.07,No
3,2022-06-25,98,87.93,No
39,2023-04-30,86,86.63,No
7,2024-09-09,25,96.61,Yes
5,2024-07-01,108,78.18,Yes
28,2024-06-21,58,95.19,No
15,2023-11-23,54,79.85,No
29,2022-03-19,42,78.19,No
23,2023-06-17,84,79.32,No
32,2024-03-05,36,79.9,No
13,2024-01-21,69,87.68,No
40,2022-04-23,117,94.57,Yes
37,2023-10-08,78,90.63,No
6,2023-10-20,83,79.71,No
10,2023-03-07,12,97.74,No
18,2023-01-04,56,94.91,No
6,2024-06-17,106,83.03,No
21,2023-03-16,13,80.26,No
28,2022-10-25,93,97.46,No
36,2023-09-17,83,87.69,No
25,2022-11-25,69,94.48,No
47,2024-01-03,79,83.22,No
14,2023-06-14,18,79.84,No
11,2022-09-28,24,75.44,No
34,2024-02-03,95,83.05,No
42,2023-01-01,67,84.14,No
23,2022-07-26,86,83.52,No
32,2024-10-09,101,95.83,No
41,2024-08-14,102,97.46,No
2,2022-01-23,114,97.31,No
49,2024-09-26,98,94.05,No
37,2023-11-25,25,79.9,No
17,2022-02-25,30,94.67,No
44,2024-05-07,70,85.89,No
13,2023-02-26,97,77.77,Yes
42,2024-06-22,20,79.94,No
15,2024-07-27,33,79.54,No
48,2022-06-09,96,92.11,No
2,2022-04-26,27,91.44,No
5,2023-06-01,18,86.56,No
14,2022-06-30,36,96.36,No
35,2023-08-16,91,93.54,Yes
5,2024-06-17,96,89.05,No
19,2022-11-17,5,81.22,No
14,2024-02-19,58,87.18,Yes
22,2022-11-01,102,79.04,Yes
16,2022-01-23,86,77.85,No
28,2024-07-04,46,91.54,No
44,2024-11-19,8,86.01,No
33,2024-07-03,101,76.75,No
36,2022-06-04,84,79.58,No
41,2022-11-06,33,97.5,No
18,2023-09-11,12,90.61,No
24,2023-07-31,68,79.18,No
6,2022-10-23,29,93.84,No
28,2022-08-27,109,97.29,No
37,2024-10-04,104,86.05,No
18,2024-02-15,2,78.45,No
13,2022-09-01,87,78.95,No
23,2024-10-10,67,91.61,No
34,2024-10-09,41,88.64,No
21,2023-09-02,34,91.73,No
27,2023-07-05,57,76.51,No
48,2023-11-27,86,76.37,No
7,2023-10-15,99,78.15,Yes
9,2024-04-28,46,95.9,No
43,2024-11-08,12,95.14,No
48,2023-02-18,63,77.4,No
11,2023-01-30,16,98.46,No
45,2022-01-04,11,85.05,No
8,2024-06-24,24,96.71,No
2,2022-08-04,91,92.67,No
20,2023-10-27,101,94.16,No
44,2024-11-13,24,81.05,No
2,2024-09-17,82,83.1,No
7,2024-10-04,45,93.45,No
18,2024-06-30,42,84.28,No
36,2022-02-08,12,81.34,No
8,2022-08-25,79,97.47,No
3,2022-12-19,107,97.28,No
34,2023-03-22,109,81.03,No
21,2024-11-02,55,89.63,No
4,2023-08-08,50,91.72,Yes
28,2023-02-26,75,83.09,No
23,2023-12-20,110,84.63,No
23,2024-11-17,52,79.58,No
8,2022-09-04,110,87.88,No
36,2023-02-14,41,80.59,No
29,2024-10-02,106,90.58,No
28,2022-07-19,88,82.94,No
44,2022-12-19,68,96.78,No
31,2023-09-21,87,93.79,Yes
22,2023-03-08,69,89.64,No
30,2023-04-30,90,97.13,No
